day,timestamp,cash,inventory_value,total_pnl,conversions,position_ASH_COATED_OSMIUM,mid_ASH_COATED_OSMIUM,mtm_ASH_COATED_OSMIUM,cash_ASH_COATED_OSMIUM,pnl_ASH_COATED_OSMIUM,position_INTARIAN_PEPPER_ROOT,mid_INTARIAN_PEPPER_ROOT,mtm_INTARIAN_PEPPER_ROOT,cash_INTARIAN_PEPPER_ROOT,pnl_INTARIAN_PEPPER_ROOT
0,633500,-800577.0,1010560.0,209983.0,0,0,10001.0,0.0,0.0,0.0,80,12632.0,1010560.0,0.0,1010560.0
0,633600,-800577.0,1010160.0,209583.0,0,0,9998.0,0.0,0.0,0.0,80,12627.0,1010160.0,0.0,1010160.0
0,633700,-800577.0,1011280.0,210703.0,0,0,10002.5,0.0,0.0,0.0,80,12641.0,1011280.0,0.0,1011280.0
0,633800,-800577.0,1010720.0,210143.0,0,0,10000.5,0.0,0.0,0.0,80,12634.0,1010720.0,0.0,1010720.0
0,633900,-800577.0,1010720.0,210143.0,0,0,10007.0,0.0,0.0,0.0,80,12634.0,1010720.0,0.0,1010720.0
0,634000,-800577.0,1010600.0,210023.0,0,0,10003.0,0.0,0.0,0.0,80,12632.5,1010600.0,0.0,1010600.0
0,634100,-800577.0,1010600.0,210023.0,0,0,10005.5,0.0,0.0,0.0,80,12632.5,1010600.0,0.0,1010600.0
0,634200,-800577.0,1010720.0,210143.0,0,0,10003.0,0.0,0.0,0.0,80,12634.0,1010720.0,0.0,1010720.0
0,634300,-800577.0,1010600.0,210023.0,0,0,10003.0,0.0,0.0,0.0,80,12632.5,1010600.0,0.0,1010600.0
0,634400,-800577.0,1010760.0,210183.0,0,0,10004.5,0.0,0.0,0.0,80,12634.5,1010760.0,0.0,1010760.0
0,634500,-800577.0,1010600.0,210023.0,0,0,10003.0,0.0,0.0,0.0,80,12632.5,1010600.0,0.0,1010600.0
0,634600,-800577.0,1010760.0,210183.0,0,0,10004.5,0.0,0.0,0.0,80,12634.5,1010760.0,0.0,1010760.0
0,634700,-800577.0,1010800.0,210223.0,0,0,10003.0,0.0,0.0,0.0,80,12635.0,1010800.0,0.0,1010800.0
0,634800,-800577.0,1010800.0,210223.0,0,0,10002.0,0.0,0.0,0.0,80,12635.0,1010800.0,0.0,1010800.0
0,634900,-800577.0,1010800.0,210223.0,0,0,9995.0,0.0,0.0,0.0,80,12635.0,1010800.0,0.0,1010800.0
0,635000,-800577.0,1011200.0,210623.0,0,0,10003.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,635100,-800577.0,1011200.0,210623.0,0,0,10002.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,635200,-800577.0,1010920.0,210343.0,0,0,9994.0,0.0,0.0,0.0,80,12636.5,1010920.0,0.0,1010920.0
0,635300,-800577.0,1010800.0,210223.0,0,0,10004.0,0.0,0.0,0.0,80,12635.0,1010800.0,0.0,1010800.0
0,635400,-800577.0,1010320.0,209743.0,0,0,10003.0,0.0,0.0,0.0,80,12629.0,1010320.0,0.0,1010320.0
0,635500,-800577.0,1010320.0,209743.0,0,0,10003.0,0.0,0.0,0.0,80,12629.0,1010320.0,0.0,1010320.0
0,635600,-800577.0,1010840.0,210263.0,0,0,10011.0,0.0,0.0,0.0,80,12635.5,1010840.0,0.0,1010840.0
0,635700,-800577.0,1010880.0,210303.0,0,0,10003.0,0.0,0.0,0.0,80,12636.0,1010880.0,0.0,1010880.0
0,635800,-800577.0,1010760.0,210183.0,0,0,9996.0,0.0,0.0,0.0,80,12634.5,1010760.0,0.0,1010760.0
0,635900,-800577.0,1010880.0,210303.0,0,0,10002.0,0.0,0.0,0.0,80,12636.0,1010880.0,0.0,1010880.0
0,636000,-800577.0,1011000.0,210423.0,0,0,9994.0,0.0,0.0,0.0,80,12637.5,1011000.0,0.0,1011000.0
0,636100,-800577.0,1010760.0,210183.0,0,0,10010.0,0.0,0.0,0.0,80,12634.5,1010760.0,0.0,1010760.0
0,636200,-800577.0,1010880.0,210303.0,0,0,10002.0,0.0,0.0,0.0,80,12636.0,1010880.0,0.0,1010880.0
0,636300,-800577.0,1010880.0,210303.0,0,0,10003.0,0.0,0.0,0.0,80,12636.0,1010880.0,0.0,1010880.0
0,636400,-800577.0,1011040.0,210463.0,0,0,10002.0,0.0,0.0,0.0,80,12638.0,1011040.0,0.0,1011040.0
0,636500,-800577.0,1010360.0,209783.0,0,0,10007.0,0.0,0.0,0.0,80,12629.5,1010360.0,0.0,1010360.0
0,636600,-800577.0,1010920.0,210343.0,0,0,10001.0,0.0,0.0,0.0,80,12636.5,1010920.0,0.0,1010920.0
0,636700,-800577.0,1010960.0,210383.0,0,0,10013.0,0.0,0.0,0.0,80,12637.0,1010960.0,0.0,1010960.0
0,636800,-800577.0,1010840.0,210263.0,0,0,10004.0,0.0,0.0,0.0,80,12635.5,1010840.0,0.0,1010840.0
0,636900,-800577.0,1010960.0,210383.0,0,0,10003.0,0.0,0.0,0.0,80,12637.0,1010960.0,0.0,1010960.0
0,637000,-800577.0,1010960.0,210383.0,0,0,10003.5,0.0,0.0,0.0,80,12637.0,1010960.0,0.0,1010960.0
0,637100,-800577.0,1010960.0,210383.0,0,0,10002.0,0.0,0.0,0.0,80,12637.0,1010960.0,0.0,1010960.0
0,637200,-800577.0,1010840.0,210263.0,0,0,10003.0,0.0,0.0,0.0,80,12635.5,1010840.0,0.0,1010840.0
0,637300,-800577.0,1010960.0,210383.0,0,0,10004.0,0.0,0.0,0.0,80,12637.0,1010960.0,0.0,1010960.0
0,637400,-800577.0,1011000.0,210423.0,0,0,10004.0,0.0,0.0,0.0,80,12637.5,1011000.0,0.0,1011000.0
0,637500,-800577.0,1011000.0,210423.0,0,0,9996.0,0.0,0.0,0.0,80,12637.5,1011000.0,0.0,1011000.0
0,637600,-800577.0,1011000.0,210423.0,0,0,10004.0,0.0,0.0,0.0,80,12637.5,1011000.0,0.0,1011000.0
0,637700,-800577.0,1011040.0,210463.0,0,0,10004.0,0.0,0.0,0.0,80,12638.0,1011040.0,0.0,1011040.0
0,637800,-800577.0,1011440.0,210863.0,0,0,10007.5,0.0,0.0,0.0,80,12643.0,1011440.0,0.0,1011440.0
0,637900,-800577.0,1011040.0,210463.0,0,0,10007.5,0.0,0.0,0.0,80,12638.0,1011040.0,0.0,1011040.0
0,638000,-800577.0,1011040.0,210463.0,0,0,10005.0,0.0,0.0,0.0,80,12638.0,1011040.0,0.0,1011040.0
0,638100,-800577.0,1011040.0,210463.0,0,0,10005.0,0.0,0.0,0.0,80,12638.0,1011040.0,0.0,1011040.0
0,638200,-800577.0,1011040.0,210463.0,0,0,10005.0,0.0,0.0,0.0,80,12638.0,1011040.0,0.0,1011040.0
0,638300,-800577.0,1010920.0,210343.0,0,0,10005.0,0.0,0.0,0.0,80,12636.5,1010920.0,0.0,1010920.0
0,638400,-800577.0,1010560.0,209983.0,0,0,10003.5,0.0,0.0,0.0,80,12632.0,1010560.0,0.0,1010560.0
0,638500,-800577.0,1011200.0,210623.0,0,0,10004.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,638600,-800577.0,1011080.0,210503.0,0,0,10004.0,0.0,0.0,0.0,80,12638.5,1011080.0,0.0,1011080.0
0,638700,-800577.0,1011120.0,210543.0,0,0,10004.0,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,638800,-800577.0,1011120.0,210543.0,0,0,10004.0,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,638900,-800577.0,1011120.0,210543.0,0,0,10004.5,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,639000,-800577.0,1011120.0,210543.0,0,0,10004.0,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,639100,-800577.0,1011120.0,210543.0,0,0,10004.0,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,639200,-800577.0,1011120.0,210543.0,0,0,10012.0,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,639300,-800577.0,1011120.0,210543.0,0,0,10002.5,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,639400,-800577.0,1011000.0,210423.0,0,0,10003.5,0.0,0.0,0.0,80,12637.5,1011000.0,0.0,1011000.0
0,639500,-800577.0,1011040.0,210463.0,0,0,10003.0,0.0,0.0,0.0,80,12638.0,1011040.0,0.0,1011040.0
0,639600,-800577.0,1010400.0,209823.0,0,0,9998.5,0.0,0.0,0.0,80,12630.0,1010400.0,0.0,1010400.0
0,639700,-800577.0,1011200.0,210623.0,0,0,10004.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,639800,-800577.0,1011720.0,211143.0,0,0,10000.0,0.0,0.0,0.0,80,12646.5,1011720.0,0.0,1011720.0
0,639900,-800577.0,1011200.0,210623.0,0,0,10005.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,640000,-800577.0,1011200.0,210623.0,0,0,10004.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,640100,-800577.0,1011200.0,210623.0,0,0,10004.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,640200,-800577.0,1011200.0,210623.0,0,0,9996.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,640300,-800577.0,1011080.0,210503.0,0,0,10004.0,0.0,0.0,0.0,80,12638.5,1011080.0,0.0,1011080.0
0,640400,-800577.0,1011240.0,210663.0,0,0,10005.5,0.0,0.0,0.0,80,12640.5,1011240.0,0.0,1011240.0
0,640500,-800577.0,1011120.0,210543.0,0,0,10004.0,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,640600,-800577.0,1011240.0,210663.0,0,0,9996.0,0.0,0.0,0.0,80,12640.5,1011240.0,0.0,1011240.0
0,640700,-800577.0,1011280.0,210703.0,0,0,10004.5,0.0,0.0,0.0,80,12641.0,1011280.0,0.0,1011280.0
0,640800,-800577.0,1011280.0,210703.0,0,0,10003.0,0.0,0.0,0.0,80,12641.0,1011280.0,0.0,1011280.0
0,640900,-800577.0,1011280.0,210703.0,0,0,10003.0,0.0,0.0,0.0,80,12641.0,1011280.0,0.0,1011280.0
0,641000,-800577.0,1011280.0,210703.0,0,0,10005.0,0.0,0.0,0.0,80,12641.0,1011280.0,0.0,1011280.0
0,641100,-800577.0,1011280.0,210703.0,0,0,10005.0,0.0,0.0,0.0,80,12641.0,1011280.0,0.0,1011280.0
0,641200,-800577.0,1011400.0,210823.0,0,0,10005.0,0.0,0.0,0.0,80,12642.5,1011400.0,0.0,1011400.0
0,641300,-800577.0,1011280.0,210703.0,0,0,10005.0,0.0,0.0,0.0,80,12641.0,1011280.0,0.0,1011280.0
0,641400,-800577.0,1011320.0,210743.0,0,0,10005.5,0.0,0.0,0.0,80,12641.5,1011320.0,0.0,1011320.0
0,641500,-800577.0,1010800.0,210223.0,0,0,10005.0,0.0,0.0,0.0,80,12635.0,1010800.0,0.0,1010800.0
0,641600,-800577.0,1010880.0,210303.0,0,0,10004.0,0.0,0.0,0.0,80,12636.0,1010880.0,0.0,1010880.0
0,641700,-800577.0,1011360.0,210783.0,0,0,10004.0,0.0,0.0,0.0,80,12642.0,1011360.0,0.0,1011360.0
0,641800,-800577.0,1011760.0,211183.0,0,0,10004.0,0.0,0.0,0.0,80,12647.0,1011760.0,0.0,1011760.0
0,641900,-800577.0,1011240.0,210663.0,0,0,10009.0,0.0,0.0,0.0,80,12640.5,1011240.0,0.0,1011240.0
0,642000,-800577.0,1011920.0,211343.0,0,0,10005.0,0.0,0.0,0.0,80,12649.0,1011920.0,0.0,1011920.0
0,642100,-800577.0,1011360.0,210783.0,0,0,10005.0,0.0,0.0,0.0,80,12642.0,1011360.0,0.0,1011360.0
0,642200,-800577.0,1011360.0,210783.0,0,0,10004.0,0.0,0.0,0.0,80,12642.0,1011360.0,0.0,1011360.0
0,642300,-800577.0,1011360.0,210783.0,0,0,10006.0,0.0,0.0,0.0,80,12642.0,1011360.0,0.0,1011360.0
0,642400,-800577.0,1010960.0,210383.0,0,0,10005.0,0.0,0.0,0.0,80,12637.0,1010960.0,0.0,1010960.0
0,642500,-800577.0,1011400.0,210823.0,0,0,10006.5,0.0,0.0,0.0,80,12642.5,1011400.0,0.0,1011400.0
0,642600,-800577.0,1011400.0,210823.0,0,0,10005.0,0.0,0.0,0.0,80,12642.5,1011400.0,0.0,1011400.0
0,642700,-800577.0,1011440.0,210863.0,0,0,10003.5,0.0,0.0,0.0,80,12643.0,1011440.0,0.0,1011440.0
0,642800,-800577.0,1011440.0,210863.0,0,0,10005.5,0.0,0.0,0.0,80,12643.0,1011440.0,0.0,1011440.0
0,642900,-800577.0,1011560.0,210983.0,0,0,10005.5,0.0,0.0,0.0,80,12644.5,1011560.0,0.0,1011560.0
0,643000,-800577.0,1011440.0,210863.0,0,0,10005.0,0.0,0.0,0.0,80,12643.0,1011440.0,0.0,1011440.0
0,643100,-800577.0,1011320.0,210743.0,0,0,10004.0,0.0,0.0,0.0,80,12641.5,1011320.0,0.0,1011320.0
0,643200,-800577.0,1011440.0,210863.0,0,0,10004.0,0.0,0.0,0.0,80,12643.0,1011440.0,0.0,1011440.0
0,643300,-800577.0,1011440.0,210863.0,0,0,10003.0,0.0,0.0,0.0,80,12643.0,1011440.0,0.0,1011440.0
0,643400,-800577.0,1011480.0,210903.0,0,0,10003.0,0.0,0.0,0.0,80,12643.5,1011480.0,0.0,1011480.0
0,643500,-800577.0,1011480.0,210903.0,0,0,10004.5,0.0,0.0,0.0,80,12643.5,1011480.0,0.0,1011480.0
0,643600,-800577.0,1011280.0,210703.0,0,0,10003.0,0.0,0.0,0.0,80,12641.0,1011280.0,0.0,1011280.0
0,643700,-800577.0,1011520.0,210943.0,0,0,10003.0,0.0,0.0,0.0,80,12644.0,1011520.0,0.0,1011520.0
0,643800,-800577.0,1011520.0,210943.0,0,0,9995.0,0.0,0.0,0.0,80,12644.0,1011520.0,0.0,1011520.0
0,643900,-800577.0,1011520.0,210943.0,0,0,10003.0,0.0,0.0,0.0,80,12644.0,1011520.0,0.0,1011520.0
0,644000,-800577.0,1010960.0,210383.0,0,0,10002.5,0.0,0.0,0.0,80,12637.0,1010960.0,0.0,1010960.0
0,644100,-800577.0,1012080.0,211503.0,0,0,10003.0,0.0,0.0,0.0,80,12651.0,1012080.0,0.0,1012080.0
0,644200,-800577.0,1011520.0,210943.0,0,0,10003.0,0.0,0.0,0.0,80,12644.0,1011520.0,0.0,1011520.0
0,644300,-800577.0,1011520.0,210943.0,0,0,10003.0,0.0,0.0,0.0,80,12644.0,1011520.0,0.0,1011520.0
0,644400,-800577.0,1011560.0,210983.0,0,0,10003.0,0.0,0.0,0.0,80,12644.5,1011560.0,0.0,1011560.0
0,644500,-800577.0,1011680.0,211103.0,0,0,10004.5,0.0,0.0,0.0,80,12646.0,1011680.0,0.0,1011680.0
0,644600,-800577.0,1011560.0,210983.0,0,0,10002.0,0.0,0.0,0.0,80,12644.5,1011560.0,0.0,1011560.0
0,644700,-800577.0,1012000.0,211423.0,0,0,10006.5,0.0,0.0,0.0,80,12650.0,1012000.0,0.0,1012000.0
0,644800,-800577.0,1011600.0,211023.0,0,0,10004.0,0.0,0.0,0.0,80,12645.0,1011600.0,0.0,1011600.0
0,644900,-800577.0,1011480.0,210903.0,0,0,10004.0,0.0,0.0,0.0,80,12643.5,1011480.0,0.0,1011480.0
0,645000,-800577.0,1011600.0,211023.0,0,0,10012.0,0.0,0.0,0.0,80,12645.0,1011600.0,0.0,1011600.0
0,645100,-800577.0,1011600.0,211023.0,0,0,10003.0,0.0,0.0,0.0,80,12645.0,1011600.0,0.0,1011600.0
0,645200,-800577.0,1011160.0,210583.0,0,0,10002.0,0.0,0.0,0.0,80,12639.5,1011160.0,0.0,1011160.0
0,645300,-800577.0,1011600.0,211023.0,0,0,10005.0,0.0,0.0,0.0,80,12645.0,1011600.0,0.0,1011600.0
0,645400,-800577.0,1011640.0,211063.0,0,0,10002.0,0.0,0.0,0.0,80,12645.5,1011640.0,0.0,1011640.0
0,645500,-800577.0,1011640.0,211063.0,0,0,10004.0,0.0,0.0,0.0,80,12645.5,1011640.0,0.0,1011640.0
0,645600,-800577.0,1011120.0,210543.0,0,0,10002.0,0.0,0.0,0.0,80,12639.0,1011120.0,0.0,1011120.0
0,645700,-800577.0,1011800.0,211223.0,0,0,10004.5,0.0,0.0,0.0,80,12647.5,1011800.0,0.0,1011800.0
0,645800,-800577.0,1011680.0,211103.0,0,0,10003.0,0.0,0.0,0.0,80,12646.0,1011680.0,0.0,1011680.0
0,645900,-800577.0,1012240.0,211663.0,0,0,10003.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,646000,-800577.0,1011680.0,211103.0,0,0,10003.0,0.0,0.0,0.0,80,12646.0,1011680.0,0.0,1011680.0
0,646100,-800577.0,1011680.0,211103.0,0,0,10002.0,0.0,0.0,0.0,80,12646.0,1011680.0,0.0,1011680.0
0,646200,-800577.0,1011680.0,211103.0,0,0,10002.5,0.0,0.0,0.0,80,12646.0,1011680.0,0.0,1011680.0
0,646300,-800577.0,1011680.0,211103.0,0,0,10003.0,0.0,0.0,0.0,80,12646.0,1011680.0,0.0,1011680.0
0,646400,-800577.0,1011360.0,210783.0,0,0,10002.0,0.0,0.0,0.0,80,12642.0,1011360.0,0.0,1011360.0
0,646500,-800577.0,1011840.0,211263.0,0,0,10003.0,0.0,0.0,0.0,80,12648.0,1011840.0,0.0,1011840.0
0,646600,-800577.0,1011720.0,211143.0,0,0,10005.0,0.0,0.0,0.0,80,12646.5,1011720.0,0.0,1011720.0
0,646700,-800577.0,1011760.0,211183.0,0,0,10002.5,0.0,0.0,0.0,80,12647.0,1011760.0,0.0,1011760.0
0,646800,-800577.0,1011760.0,211183.0,0,0,10004.0,0.0,0.0,0.0,80,12647.0,1011760.0,0.0,1011760.0
0,646900,-800577.0,1011880.0,211303.0,0,0,10002.0,0.0,0.0,0.0,80,12648.5,1011880.0,0.0,1011880.0
0,647000,-800577.0,1011760.0,211183.0,0,0,10004.0,0.0,0.0,0.0,80,12647.0,1011760.0,0.0,1011760.0
0,647100,-800577.0,1011640.0,211063.0,0,0,10003.0,0.0,0.0,0.0,80,12645.5,1011640.0,0.0,1011640.0
0,647200,-800577.0,1011200.0,210623.0,0,0,10004.0,0.0,0.0,0.0,80,12640.0,1011200.0,0.0,1011200.0
0,647300,-800577.0,1011760.0,211183.0,0,0,10004.0,0.0,0.0,0.0,80,12647.0,1011760.0,0.0,1011760.0
0,647400,-800577.0,1011800.0,211223.0,0,0,10003.0,0.0,0.0,0.0,80,12647.5,1011800.0,0.0,1011800.0
0,647500,-800577.0,1011800.0,211223.0,0,0,10004.5,0.0,0.0,0.0,80,12647.5,1011800.0,0.0,1011800.0
0,647600,-800577.0,1011800.0,211223.0,0,0,10002.0,0.0,0.0,0.0,80,12647.5,1011800.0,0.0,1011800.0
0,647700,-800577.0,1011840.0,211263.0,0,0,9996.0,0.0,0.0,0.0,80,12648.0,1011840.0,0.0,1011840.0
0,647800,-800577.0,1012400.0,211823.0,0,0,9993.0,0.0,0.0,0.0,80,12655.0,1012400.0,0.0,1012400.0
0,647900,-800577.0,1011840.0,211263.0,0,0,10005.0,0.0,0.0,0.0,80,12648.0,1011840.0,0.0,1011840.0
0,648000,-800577.0,1011960.0,211383.0,0,0,10004.0,0.0,0.0,0.0,80,12649.5,1011960.0,0.0,1011960.0
0,648100,-800577.0,1012240.0,211663.0,0,0,10003.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,648200,-800577.0,1011840.0,211263.0,0,0,10003.0,0.0,0.0,0.0,80,12648.0,1011840.0,0.0,1011840.0
0,648300,-800577.0,1011960.0,211383.0,0,0,9997.5,0.0,0.0,0.0,80,12649.5,1011960.0,0.0,1011960.0
0,648400,-800577.0,1012000.0,211423.0,0,0,10002.0,0.0,0.0,0.0,80,12650.0,1012000.0,0.0,1012000.0
0,648500,-800577.0,1011880.0,211303.0,0,0,10002.5,0.0,0.0,0.0,80,12648.5,1011880.0,0.0,1011880.0
0,648600,-800577.0,1012400.0,211823.0,0,0,10001.5,0.0,0.0,0.0,80,12655.0,1012400.0,0.0,1012400.0
0,648700,-800577.0,1011920.0,211343.0,0,0,10002.5,0.0,0.0,0.0,80,12649.0,1011920.0,0.0,1011920.0
0,648800,-800577.0,1011920.0,211343.0,0,0,10002.0,0.0,0.0,0.0,80,12649.0,1011920.0,0.0,1011920.0
0,648900,-800577.0,1011920.0,211343.0,0,0,10003.0,0.0,0.0,0.0,80,12649.0,1011920.0,0.0,1011920.0
0,649000,-800577.0,1011920.0,211343.0,0,0,10003.0,0.0,0.0,0.0,80,12649.0,1011920.0,0.0,1011920.0
0,649100,-800577.0,1012040.0,211463.0,0,0,10002.0,0.0,0.0,0.0,80,12650.5,1012040.0,0.0,1012040.0
0,649200,-800577.0,1011800.0,211223.0,0,0,10004.5,0.0,0.0,0.0,80,12647.5,1011800.0,0.0,1011800.0
0,649300,-800577.0,1012480.0,211903.0,0,0,10001.0,0.0,0.0,0.0,80,12656.0,1012480.0,0.0,1012480.0
0,649400,-800577.0,1011960.0,211383.0,0,0,10002.0,0.0,0.0,0.0,80,12649.5,1011960.0,0.0,1011960.0
0,649500,-800577.0,1012080.0,211503.0,0,0,10002.0,0.0,0.0,0.0,80,12651.0,1012080.0,0.0,1012080.0
0,649600,-800577.0,1011960.0,211383.0,0,0,10004.5,0.0,0.0,0.0,80,12649.5,1011960.0,0.0,1011960.0
0,649700,-800577.0,1012120.0,211543.0,0,0,10010.0,0.0,0.0,0.0,80,12651.5,1012120.0,0.0,1012120.0
0,649800,-800577.0,1012000.0,211423.0,0,0,10002.0,0.0,0.0,0.0,80,12650.0,1012000.0,0.0,1012000.0
0,649900,-800577.0,1011880.0,211303.0,0,0,10000.5,0.0,0.0,0.0,80,12648.5,1011880.0,0.0,1011880.0
0,650000,-800577.0,1012000.0,211423.0,0,0,10001.0,0.0,0.0,0.0,80,12650.0,1012000.0,0.0,1012000.0
0,650100,-800577.0,1011880.0,211303.0,0,0,10002.0,0.0,0.0,0.0,80,12648.5,1011880.0,0.0,1011880.0
0,650200,-800577.0,1012000.0,211423.0,0,0,10002.0,0.0,0.0,0.0,80,12650.0,1012000.0,0.0,1012000.0
0,650300,-800577.0,1012000.0,211423.0,0,0,10002.0,0.0,0.0,0.0,80,12650.0,1012000.0,0.0,1012000.0
0,650400,-800577.0,1012040.0,211463.0,0,0,10001.0,0.0,0.0,0.0,80,12650.5,1012040.0,0.0,1012040.0
0,650500,-800577.0,1012040.0,211463.0,0,0,10001.0,0.0,0.0,0.0,80,12650.5,1012040.0,0.0,1012040.0
0,650600,-800577.0,1012040.0,211463.0,0,0,10000.0,0.0,0.0,0.0,80,12650.5,1012040.0,0.0,1012040.0
0,650700,-800577.0,1012080.0,211503.0,0,0,10001.0,0.0,0.0,0.0,80,12651.0,1012080.0,0.0,1012080.0
0,650800,-800577.0,1012080.0,211503.0,0,0,9999.5,0.0,0.0,0.0,80,12651.0,1012080.0,0.0,1012080.0
0,650900,-800577.0,1011640.0,211063.0,0,0,10001.0,0.0,0.0,0.0,80,12645.5,1011640.0,0.0,1011640.0
0,651000,-800577.0,1011960.0,211383.0,0,0,9992.0,0.0,0.0,0.0,80,12649.5,1011960.0,0.0,1011960.0
0,651100,-800577.0,1012080.0,211503.0,0,0,10003.5,0.0,0.0,0.0,80,12651.0,1012080.0,0.0,1012080.0
0,651200,-800577.0,1012080.0,211503.0,0,0,10001.0,0.0,0.0,0.0,80,12651.0,1012080.0,0.0,1012080.0
0,651300,-800577.0,1011960.0,211383.0,0,0,10001.0,0.0,0.0,0.0,80,12649.5,1011960.0,0.0,1011960.0
0,651400,-800577.0,1012120.0,211543.0,0,0,10001.5,0.0,0.0,0.0,80,12651.5,1012120.0,0.0,1012120.0
0,651500,-800577.0,1012120.0,211543.0,0,0,10001.0,0.0,0.0,0.0,80,12651.5,1012120.0,0.0,1012120.0
0,651600,-800577.0,1012120.0,211543.0,0,0,10001.0,0.0,0.0,0.0,80,12651.5,1012120.0,0.0,1012120.0
0,651700,-800577.0,1012040.0,211463.0,0,0,10009.0,0.0,0.0,0.0,80,12650.5,1012040.0,0.0,1012040.0
0,651800,-800577.0,1012040.0,211463.0,0,0,10001.0,0.0,0.0,0.0,80,12650.5,1012040.0,0.0,1012040.0
0,651900,-800577.0,1012160.0,211583.0,0,0,9997.5,0.0,0.0,0.0,80,12652.0,1012160.0,0.0,1012160.0
0,652000,-800577.0,1012160.0,211583.0,0,0,10000.0,0.0,0.0,0.0,80,12652.0,1012160.0,0.0,1012160.0
0,652100,-800577.0,1012160.0,211583.0,0,0,10000.5,0.0,0.0,0.0,80,12652.0,1012160.0,0.0,1012160.0
0,652200,-800577.0,1012160.0,211583.0,0,0,10000.0,0.0,0.0,0.0,80,12652.0,1012160.0,0.0,1012160.0
0,652300,-800577.0,1012720.0,212143.0,0,0,10000.0,0.0,0.0,0.0,80,12659.0,1012720.0,0.0,1012720.0
0,652400,-800577.0,1012200.0,211623.0,0,0,10001.0,0.0,0.0,0.0,80,12652.5,1012200.0,0.0,1012200.0
0,652500,-800577.0,1012080.0,211503.0,0,0,10000.0,0.0,0.0,0.0,80,12651.0,1012080.0,0.0,1012080.0
0,652600,-800577.0,1012200.0,211623.0,0,0,10000.0,0.0,0.0,0.0,80,12652.5,1012200.0,0.0,1012200.0
0,652700,-800577.0,1012240.0,211663.0,0,0,10000.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,652800,-800577.0,1012240.0,211663.0,0,0,10000.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,652900,-800577.0,1012240.0,211663.0,0,0,9999.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,653000,-800577.0,1012240.0,211663.0,0,0,9999.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,653100,-800577.0,1012240.0,211663.0,0,0,9999.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,653200,-800577.0,1012240.0,211663.0,0,0,10000.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,653300,-800577.0,1012240.0,211663.0,0,0,9998.0,0.0,0.0,0.0,80,12653.0,1012240.0,0.0,1012240.0
0,653400,-800577.0,1011760.0,211183.0,0,0,9997.5,0.0,0.0,0.0,80,12647.0,1011760.0,0.0,1011760.0
0,653500,-800577.0,1012280.0,211703.0,0,0,9999.0,0.0,0.0,0.0,80,12653.5,1012280.0,0.0,1012280.0
0,653600,-800577.0,1012280.0,211703.0,0,0,9999.0,0.0,0.0,0.0,80,12653.5,1012280.0,0.0,1012280.0
0,653700,-800577.0,1012320.0,211743.0,0,0,9999.0,0.0,0.0,0.0,80,12654.0,1012320.0,0.0,1012320.0
0,653800,-800577.0,1012320.0,211743.0,0,0,10000.5,0.0,0.0,0.0,80,12654.0,1012320.0,0.0,1012320.0
0,653900,-800577.0,1012320.0,211743.0,0,0,10000.0,0.0,0.0,0.0,80,12654.0,1012320.0,0.0,1012320.0
0,654000,-800577.0,1012320.0,211743.0,0,0,9999.0,0.0,0.0,0.0,80,12654.0,1012320.0,0.0,1012320.0
0,654100,-800577.0,1012320.0,211743.0,0,0,9998.0,0.0,0.0,0.0,80,12654.0,1012320.0,0.0,1012320.0
0,654200,-800577.0,1012320.0,211743.0,0,0,9998.0,0.0,0.0,0.0,80,12654.0,1012320.0,0.0,1012320.0
