day,timestamp,total_pnl,total_abs_pos,pos_HYDROGEL_PACK,pnl_HYDROGEL_PACK,pos_VELVETFRUIT_EXTRACT,pnl_VELVETFRUIT_EXTRACT,pos_VEV_4000,pnl_VEV_4000,pos_VEV_4500,pnl_VEV_4500,pos_VEV_5000,pnl_VEV_5000,pos_VEV_5100,pnl_VEV_5100,pos_VEV_5200,pnl_VEV_5200,pos_VEV_5300,pnl_VEV_5300,pos_VEV_5400,pnl_VEV_5400,pos_VEV_5500,pnl_VEV_5500,pos_VEV_6000,pnl_VEV_6000,pos_VEV_6500,pnl_VEV_6500
3,127500,13767.5,741,-85,-525.0,73,7316.5,-12,971.0,-87,1667.0,0,0.0,0,0.0,9,-20.5,-295,3678.5,-110,575.0,-70,105.0,0,0.0,0,0.0
3,127600,14276.5,741,-85,-185.0,73,7243.5,-12,983.0,-87,1754.0,0,0.0,0,0.0,9,-25.0,-295,3826.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,127700,14291.0,746,-85,-100.0,73,7170.5,-12,995.0,-87,1754.0,0,0.0,0,0.0,9,-29.5,-300,3821.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,127800,14427.0,739,-78,14.0,73,7243.5,-12,983.0,-87,1710.5,0,0.0,0,0.0,9,-25.0,-300,3821.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,127900,14852.5,736,-78,248.0,73,7097.5,-12,1007.0,-87,1884.5,0,0.0,0,0.0,9,-34.0,-297,3969.5,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128000,14963.5,733,-78,170.0,73,7097.5,-12,1007.0,-87,1928.0,0,0.0,0,0.0,9,-34.0,-294,4115.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128100,14643.0,738,-78,170.0,73,7170.5,-12,995.0,-87,1841.0,0,0.0,0,0.0,9,-29.5,-299,3816.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128200,14804.5,735,-78,14.0,73,7097.5,-12,1007.0,-87,1928.0,0,0.0,0,0.0,9,-34.0,-296,4112.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128300,14857.5,732,-78,92.0,73,7024.5,-12,1019.0,-87,1971.5,0,0.0,0,0.0,9,-38.5,-293,4109.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128400,14685.5,734,-78,92.0,73,7097.5,-12,1007.0,-87,1884.5,0,0.0,0,0.0,9,-34.0,-295,3958.5,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128500,14680.5,739,-78,248.0,73,7134.0,-12,1001.0,-87,1841.0,0,0.0,0,0.0,9,-29.5,-300,3806.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128600,14872.0,736,-78,326.0,73,7097.5,-12,1007.0,-87,1841.0,0,0.0,0,0.0,9,-34.0,-297,3954.5,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128700,15295.0,723,-78,248.0,73,7170.5,-9,1058.0,-84,2222.0,0,0.0,0,0.0,10,-34.0,-289,3950.5,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128800,14906.0,728,-78,482.0,73,7170.5,-9,999.5,-84,1802.0,0,0.0,0,0.0,10,-29.0,-294,3801.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,128900,15100.0,730,-78,560.0,73,7097.5,-9,1008.5,-84,1844.0,0,0.0,0,0.0,10,-34.0,-296,3944.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,129000,15448.0,727,-78,716.0,73,7061.0,-9,1013.0,-84,1928.0,0,0.0,0,0.0,10,-39.0,-293,4089.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,129100,15030.0,732,-78,638.0,73,7097.5,-9,1008.5,-84,1844.0,0,0.0,0,0.0,10,-29.0,-298,3791.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,129200,15239.0,730,-78,560.0,73,7207.0,-9,1008.5,-84,1886.0,0,0.0,0,0.0,15,-39.0,-291,3936.5,-110,575.0,-70,105.0,0,0.0,0,0.0
3,129300,14854.0,735,-78,482.0,73,7170.5,-9,999.5,-84,1760.0,0,0.0,0,0.0,15,-24.0,-296,3786.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,129400,14905.5,735,-78,482.0,73,7316.5,-9,981.5,-84,1676.0,0,0.0,0,0.0,15,-16.5,-296,3786.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,129500,14190.0,735,-78,170.0,73,7462.5,-9,963.5,-84,1508.0,0,0.0,0,0.0,15,6.0,-296,3490.0,-110,520.0,-70,70.0,0,0.0,0,0.0
3,129600,13816.0,730,-78,14.0,73,7535.5,-9,954.5,-84,1424.0,0,0.0,0,0.0,15,13.5,-291,3339.5,-110,465.0,-70,70.0,0,0.0,0,0.0
3,129700,13796.5,730,-78,-142.0,73,7462.5,-9,963.5,-84,1424.0,0,0.0,0,0.0,15,13.5,-291,3485.0,-110,520.0,-70,70.0,0,0.0,0,0.0
3,129800,13635.5,735,-78,170.0,73,7426.0,-9,954.5,-84,1340.0,0,0.0,0,0.0,15,21.0,-296,3189.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,129900,13733.0,730,-78,-64.0,73,7535.5,-9,954.5,-84,1424.0,0,0.0,0,0.0,15,13.5,-291,3334.5,-110,465.0,-70,70.0,0,0.0,0,0.0
3,130000,13988.0,729,-77,-57.0,73,7462.5,-9,963.5,-84,1508.0,0,0.0,0,0.0,15,6.0,-291,3480.0,-110,520.0,-70,105.0,0,0.0,0,0.0
3,130100,13858.0,729,-77,-57.0,73,7499.0,-9,963.5,-84,1424.0,0,0.0,0,0.0,15,13.5,-291,3480.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,130200,13754.5,729,-77,-211.0,73,7499.0,-9,959.0,-84,1424.0,0,0.0,0,0.0,15,13.5,-291,3480.0,-110,520.0,-70,70.0,0,0.0,0,0.0
3,130300,13314.0,734,-77,-288.0,73,7572.0,-9,950.0,-84,1340.0,0,0.0,0,0.0,15,21.0,-296,3184.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,130400,13374.0,729,-77,-57.0,73,7754.5,-9,927.5,-84,1172.0,0,0.0,0,0.0,15,43.5,-291,3033.5,-110,465.0,-70,35.0,0,0.0,0,0.0
3,130500,13410.0,734,-77,174.0,73,7791.0,-9,923.0,-84,1088.0,0,0.0,0,0.0,15,51.0,-296,2883.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,130600,13284.5,738,-77,97.0,73,7827.5,-9,918.5,-84,1004.0,0,0.0,0,0.0,15,58.5,-300,2879.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,130700,13438.5,738,-77,251.0,73,7827.5,-9,918.5,-84,1004.0,0,0.0,0,0.0,15,58.5,-300,2879.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,130800,13252.0,738,-77,174.0,73,7718.0,-9,918.5,-84,1004.0,0,0.0,0,0.0,15,58.5,-300,2879.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,130900,13438.0,738,-77,174.0,73,7827.5,-9,918.5,-84,1088.0,0,0.0,0,0.0,15,51.0,-300,2879.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,131000,13515.5,738,-77,328.0,73,7827.5,-9,918.5,-84,1004.0,0,0.0,0,0.0,15,58.5,-300,2879.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,131100,13592.5,738,-77,405.0,73,7827.5,-9,918.5,-84,1004.0,0,0.0,0,0.0,15,58.5,-300,2879.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,131200,13580.5,732,-71,689.0,73,7973.5,-9,900.5,-84,920.0,0,0.0,0,0.0,15,73.5,-300,2579.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,131300,13418.5,732,-71,298.5,73,7900.5,-9,909.5,-84,920.0,0,0.0,0,0.0,15,66.0,-300,2879.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,131400,13734.5,732,-71,547.0,73,7827.5,-9,918.5,-84,1004.0,0,0.0,0,0.0,15,58.5,-300,2879.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,131500,13858.0,733,-72,696.0,73,7900.5,-9,909.5,-84,962.0,0,0.0,0,0.0,15,66.0,-300,2879.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,131600,14072.0,733,-72,840.0,73,7791.0,-9,923.0,-84,1088.0,0,0.0,0,0.0,15,51.0,-300,2879.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,131700,13960.0,733,-72,840.0,73,7900.5,-9,909.5,-84,920.0,0,0.0,0,0.0,15,66.0,-300,2879.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,131800,13592.5,733,-72,840.0,73,7973.5,-9,900.5,-84,836.0,0,0.0,0,0.0,15,73.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,131900,13664.0,733,-72,840.0,73,8046.5,-9,891.5,-84,836.0,0,0.0,0,0.0,15,81.0,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,132000,13455.5,733,-72,624.0,73,8046.5,-9,891.5,-84,836.0,0,0.0,0,0.0,15,88.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,132100,14493.0,725,-72,768.0,73,7973.5,-5,939.0,-80,1284.0,0,0.0,0,0.0,19,56.5,-296,3027.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,132200,13527.5,729,-72,624.0,73,7973.5,-5,906.5,-80,924.0,0,0.0,0,0.0,19,75.5,-300,2579.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,132300,13402.0,729,-72,624.0,73,7973.5,-5,906.5,-80,844.0,0,0.0,0,0.0,19,85.0,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,132400,13569.0,729,-72,552.0,73,7937.0,-5,906.5,-80,924.0,0,0.0,0,0.0,19,75.5,-300,2729.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,132500,13257.0,728,-72,480.0,72,8048.0,-5,901.5,-80,764.0,0,0.0,0,0.0,19,94.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,132600,13026.5,728,-72,480.0,72,8264.0,-5,886.5,-80,604.0,0,0.0,0,0.0,19,123.0,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,132700,12886.0,728,-72,336.0,72,8192.0,-5,891.5,-80,684.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,132800,12891.0,728,-72,408.0,72,8120.0,-5,896.5,-80,684.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,132900,12777.0,728,-72,264.0,72,8228.0,-5,889.0,-80,604.0,0,0.0,0,0.0,19,123.0,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,133000,12434.0,734,-72,120.0,72,8084.0,-5,891.5,-86,556.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,133100,12614.0,734,-72,192.0,72,8264.0,-5,886.5,-86,470.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,133200,12753.0,734,-72,264.0,72,8336.0,-5,881.5,-86,470.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,133300,12753.0,734,-72,264.0,72,8336.0,-5,881.5,-86,470.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,133400,12326.0,734,-72,192.0,72,8408.0,-5,876.5,-86,384.0,0,0.0,0,0.0,19,151.5,-300,1979.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,133500,12240.0,734,-72,192.0,72,8408.0,-5,876.5,-86,298.0,0,0.0,0,0.0,19,151.5,-300,1979.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,133600,12240.0,734,-72,192.0,72,8408.0,-5,876.5,-86,298.0,0,0.0,0,0.0,19,151.5,-300,1979.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,133700,12312.0,734,-72,264.0,72,8408.0,-5,876.5,-86,298.0,0,0.0,0,0.0,19,151.5,-300,1979.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,133800,12083.5,734,-72,-60.0,72,8336.0,-5,881.5,-86,470.0,0,0.0,0,0.0,19,142.0,-300,1979.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,133900,12199.5,720,-72,48.0,58,8430.0,-5,881.5,-86,384.0,0,0.0,0,0.0,19,142.0,-300,1979.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,134000,12054.5,720,-72,-96.0,58,8343.0,-5,881.5,-86,470.0,0,0.0,0,0.0,19,142.0,-300,1979.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,134100,12394.0,720,-72,48.0,58,8343.0,-5,881.5,-86,470.0,0,0.0,0,0.0,19,132.5,-300,2129.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,134200,12445.5,720,-72,-24.0,58,8314.0,-5,884.0,-86,470.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,134300,12649.0,720,-72,120.0,58,8285.0,-5,886.5,-86,556.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,134400,12577.0,720,-72,120.0,58,8227.0,-5,891.5,-86,556.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,134500,12505.0,720,-72,-24.0,58,8285.0,-5,886.5,-86,556.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,134600,12577.0,720,-72,48.0,58,8285.0,-5,886.5,-86,556.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,134700,12442.5,720,-72,-24.0,58,8227.0,-5,891.5,-86,556.0,0,0.0,0,0.0,19,123.0,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,134800,12203.0,720,-72,-240.0,58,8285.0,-5,886.5,-86,470.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,134900,12040.5,720,-72,-24.0,58,8343.0,-5,881.5,-86,384.0,0,0.0,0,0.0,19,142.0,-300,1979.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,135000,12204.5,720,-72,-96.0,58,8343.0,-5,881.5,-86,470.0,0,0.0,0,0.0,19,142.0,-300,2129.0,-110,300.0,-70,35.0,0,0.0,0,0.0
3,135100,12462.0,720,-72,-24.0,58,8285.0,-5,886.5,-86,513.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,135200,12544.0,720,-72,-96.0,58,8169.0,-5,896.5,-86,642.0,0,0.0,0,0.0,19,113.5,-300,2429.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,135300,12400.0,720,-72,-240.0,58,8169.0,-5,896.5,-86,642.0,0,0.0,0,0.0,19,113.5,-300,2429.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,135400,12202.0,720,-72,-312.0,58,8198.0,-5,891.5,-86,642.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,135500,12159.0,720,-72,-384.0,58,8227.0,-5,891.5,-86,642.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,135600,12406.0,720,-72,-384.0,58,8169.0,-5,896.5,-86,642.0,0,0.0,0,0.0,19,113.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,135700,12401.0,720,-72,-456.0,58,8169.0,-5,896.5,-86,728.0,0,0.0,0,0.0,19,94.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,135800,12190.0,720,-72,-600.0,58,8169.0,-5,896.5,-86,642.0,0,0.0,0,0.0,19,113.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,135900,12021.0,716,-72,-528.0,54,8233.0,-5,891.5,-86,642.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136000,12305.5,716,-72,-528.0,54,8179.0,-5,896.5,-86,685.0,0,0.0,0,0.0,19,104.0,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136100,12578.5,714,-70,-298.0,54,8179.0,-5,896.5,-86,728.0,0,0.0,0,0.0,19,104.0,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136200,12013.0,720,-70,-508.0,54,8098.0,-5,896.5,-92,594.0,0,0.0,0,0.0,19,113.5,-300,2429.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136300,12222.0,720,-70,-228.0,54,8260.0,-5,886.5,-92,502.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136400,12413.0,720,-70,-88.0,54,8233.0,-5,891.5,-92,594.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136500,12028.0,726,-70,-228.0,54,8206.0,-5,886.5,-98,362.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136600,12249.0,726,-70,-88.0,54,8287.0,-5,886.5,-98,362.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136700,12417.0,726,-70,-18.0,54,8287.0,-5,886.5,-98,460.0,0,0.0,0,0.0,19,132.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136800,12926.5,726,-70,122.0,54,8179.0,-5,896.5,-98,656.0,0,0.0,0,0.0,19,104.0,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,136900,12838.0,726,-70,122.0,54,8179.0,-5,896.5,-98,558.0,0,0.0,0,0.0,19,113.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,137000,13080.5,719,-63,276.0,54,8179.0,-5,896.5,-98,656.0,0,0.0,0,0.0,19,104.0,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,137100,12866.0,719,-63,150.0,54,8179.0,-5,896.5,-98,558.0,0,0.0,0,0.0,19,113.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,137200,12622.0,712,-56,157.0,54,8233.0,-5,891.5,-98,558.0,0,0.0,0,0.0,19,113.5,-300,2279.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,137300,12933.0,712,-56,157.0,54,8071.0,-5,906.5,-98,754.0,0,0.0,0,0.0,19,75.5,-300,2579.0,-110,355.0,-70,35.0,0,0.0,0,0.0
3,137400,13233.5,707,-56,157.0,54,8071.0,-5,906.5,-98,852.0,0,0.0,0,0.0,19,75.5,-295,2726.5,-110,410.0,-70,35.0,0,0.0,0,0.0
3,137500,13305.0,712,-56,381.0,54,8071.0,-5,906.5,-98,852.0,0,0.0,0,0.0,19,75.5,-300,2574.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,137600,13756.5,712,-56,493.0,54,8017.0,-5,911.5,-98,950.0,0,0.0,0,0.0,19,66.0,-300,2874.0,-110,410.0,-70,35.0,0,0.0,0,0.0
3,137700,14213.5,708,-56,493.0,54,7963.0,-1,924.0,-94,1424.0,0,0.0,0,0.0,23,35.5,-300,2874.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,137800,13705.0,708,-56,437.0,54,7963.0,-1,918.5,-94,954.0,0,0.0,0,0.0,23,58.5,-300,2874.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,137900,13696.0,708,-56,381.0,54,7963.0,-1,918.5,-94,1001.0,0,0.0,0,0.0,23,58.5,-300,2874.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,138000,13575.0,708,-56,213.0,54,7963.0,-1,918.5,-94,1048.0,0,0.0,0,0.0,23,58.5,-300,2874.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,138100,13759.0,708,-56,437.0,54,8017.0,-1,918.5,-94,954.0,0,0.0,0,0.0,23,58.5,-300,2874.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,138200,13859.5,704,-57,332.0,54,7909.0,-1,919.5,-94,1142.0,0,0.0,0,0.0,23,35.5,-295,3021.5,-110,465.0,-70,35.0,0,0.0,0,0.0
3,138300,13885.0,716,-64,215.0,54,7801.0,-1,921.5,-94,1236.0,0,0.0,0,0.0,23,12.5,-300,3164.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,138400,14082.0,716,-64,311.0,54,7855.0,-1,921.5,-94,1283.0,0,0.0,0,0.0,23,12.5,-300,3164.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,138500,13928.0,716,-64,311.0,54,7855.0,-1,920.5,-94,1142.0,0,0.0,0,0.0,23,35.5,-300,3164.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,138600,14045.5,716,-64,311.0,54,7855.0,-1,920.5,-94,1236.0,0,0.0,0,0.0,23,24.0,-300,3164.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,138700,13954.0,716,-64,311.0,54,7882.0,-1,919.5,-94,1142.0,0,0.0,0,0.0,23,35.5,-300,3164.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,138800,13728.0,718,-71,63.0,54,7909.0,-1,919.5,-94,1142.0,0,0.0,0,0.0,23,35.5,-295,3159.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,138900,13583.0,725,-78,-64.0,54,7855.0,-1,920.5,-94,1142.0,0,0.0,0,0.0,23,35.5,-295,3159.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,139000,13449.0,732,-85,-198.0,54,7855.0,-1,920.5,-94,1142.0,0,0.0,0,0.0,23,35.5,-295,3159.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,139100,13216.0,729,-87,-299.0,54,7909.0,-1,919.5,-94,1142.0,0,0.0,0,0.0,23,35.5,-290,3009.0,-110,465.0,-70,35.0,0,0.0,0,0.0
3,139200,13398.5,729,-87,-299.0,54,7828.0,-1,920.5,-94,1236.0,0,0.0,0,0.0,23,24.0,-290,3154.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,139300,14102.5,729,-87,5.5,54,7747.0,-1,922.5,-94,1424.0,0,0.0,0,0.0,23,-10.5,-290,3444.0,-110,465.0,-70,105.0,0,0.0,0,0.0
3,139400,14059.0,729,-87,-38.0,54,7747.0,-1,922.5,-94,1424.0,0,0.0,0,0.0,23,-10.5,-290,3444.0,-110,465.0,-70,105.0,0,0.0,0,0.0
3,139500,14120.0,729,-87,49.0,54,7720.0,-1,923.5,-94,1424.0,0,0.0,0,0.0,23,-10.5,-290,3444.0,-110,465.0,-70,105.0,0,0.0,0,0.0
3,139600,13742.0,734,-87,-125.0,54,7747.0,-1,922.5,-94,1330.0,0,0.0,0,0.0,23,1.0,-295,3296.5,-110,465.0,-70,105.0,0,0.0,0,0.0
3,139700,13565.5,739,-87,-299.0,54,7747.0,-1,922.5,-94,1330.0,0,0.0,0,0.0,23,1.0,-300,3294.0,-110,465.0,-70,105.0,0,0.0,0,0.0
3,139800,13563.5,739,-87,-125.0,54,7828.0,-1,921.5,-94,1236.0,0,0.0,0,0.0,23,24.0,-300,3144.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,139900,13786.0,739,-87,136.0,54,7801.0,-1,921.5,-94,1236.0,0,0.0,0,0.0,23,12.5,-300,3144.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,140000,13768.0,739,-87,136.0,54,7855.0,-1,920.5,-94,1142.0,0,0.0,0,0.0,23,35.5,-300,3144.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,140100,13763.5,739,-87,49.0,54,7855.0,-1,920.5,-94,1236.0,0,0.0,0,0.0,23,24.0,-300,3144.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,140200,13734.0,739,-87,49.0,54,7801.0,-1,921.5,-94,1236.0,0,0.0,0,0.0,23,12.5,-300,3144.0,-110,465.0,-70,105.0,0,0.0,0,0.0
3,140300,13763.5,739,-87,49.0,54,7855.0,-1,920.5,-94,1236.0,0,0.0,0,0.0,23,24.0,-300,3144.0,-110,465.0,-70,70.0,0,0.0,0,0.0
3,140400,14051.0,745,-87,136.0,54,7612.0,-1,923.5,-100,1376.0,0,0.0,0,0.0,23,-10.5,-300,3444.0,-110,465.0,-70,105.0,0,0.0,0,0.0
3,140500,14275.5,745,-87,136.0,54,7693.0,-1,923.5,-100,1476.0,0,0.0,0,0.0,23,-22.0,-300,3444.0,-110,520.0,-70,105.0,0,0.0,0,0.0
3,140600,14788.5,745,-87,223.0,54,7585.0,-1,925.5,-100,1676.0,0,0.0,0,0.0,23,-45.0,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,140700,14645.0,745,-87,223.0,54,7585.0,-1,925.5,-100,1576.0,0,0.0,0,0.0,23,-33.5,-300,3744.0,-110,520.0,-70,105.0,0,0.0,0,0.0
3,140800,15072.0,745,-87,571.0,54,7531.0,-1,926.5,-100,1676.0,0,0.0,0,0.0,23,-56.5,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,140900,15125.5,754,-87,440.5,63,7387.0,-1,927.5,-100,1876.0,0,0.0,0,0.0,23,-79.5,-300,3894.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141000,15575.5,754,-87,658.0,63,7418.5,-1,928.5,-100,1926.0,0,0.0,0,0.0,23,-79.5,-300,4044.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141100,15788.0,754,-87,832.0,63,7418.5,-1,928.5,-100,1976.0,0,0.0,0,0.0,23,-91.0,-300,4044.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141200,14988.0,754,-87,397.0,63,7481.5,-1,927.5,-100,1826.0,0,0.0,0,0.0,23,-68.0,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141300,14901.0,754,-87,310.0,63,7481.5,-1,927.5,-100,1826.0,0,0.0,0,0.0,23,-68.0,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141400,15169.0,749,-82,597.0,63,7513.0,-1,927.0,-100,1776.0,0,0.0,0,0.0,23,-68.0,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141500,14687.0,749,-82,146.0,63,7481.5,-1,927.5,-100,1776.0,0,0.0,0,0.0,23,-68.0,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141600,14995.0,749,-82,310.0,63,7387.0,-1,927.5,-100,1876.0,0,0.0,0,0.0,23,-79.5,-300,3894.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141700,15261.0,749,-82,720.0,63,7481.5,-1,927.5,-100,1776.0,0,0.0,0,0.0,23,-68.0,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141800,14851.0,749,-82,310.0,63,7481.5,-1,927.5,-100,1776.0,0,0.0,0,0.0,23,-68.0,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,141900,14728.5,751,-82,146.0,65,7484.5,-1,927.5,-100,1826.0,0,0.0,0,0.0,23,-79.5,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
3,142000,15239.5,751,-82,720.0,65,7549.5,-1,926.5,-100,1676.0,0,0.0,0,0.0,23,-56.5,-300,3744.0,-110,575.0,-70,105.0,0,0.0,0,0.0
